68b9b2f510e2dc97efed9870|170344|独胆4|300.0|{"SS0001":300.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:36
68b9b2f510e2dc97efed9872|170344|独胆5|100.0|{"SS0001":100.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:37
68b9b2f510e2dc97efed9874|170344|双飞45|10.0|{"SS0001":10.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:37
68b9b2f510e2dc97efed9876|170344|双飞46|20.0|{"SS0001":20.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:37
68b9b2f510e2dc97efed9878|170344|组三46|10.0|{"SS0001":10.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:37
68b9b2f510e2dc97efed987a|170344|豹子全包|10.0|{"SS0001":10.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:37
68b9b30310e2dc97efed987c|170339|510|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed987d|170339|150|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed987e|170339|015|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed987f|170339|051|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9880|170339|501|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9881|170339|105|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9882|170339|601|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9883|170339|106|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9884|170339|061|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9885|170339|016|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9886|170339|160|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9887|170339|610|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9888|170339|107|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9889|170339|071|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed988a|170339|710|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed988b|170339|701|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed988c|170339|170|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed988d|170339|017|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed988e|170339|810|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed988f|170339|081|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
68b9b30310e2dc97efed9890|170339|018|8.0|{"SS0001":8.0}|{"SS0001":0.095,"xx01":0}|2025-09-04 23:40:51
